id,syllabusRef,topic,media_src,media_file,prompt_en,answer_index,correct_choice_en
"sg_rtt_0022","","road_signs_signals","/signs/sg/speed-50.png","speed-50.png","A circular sign showing the number '70' inside a red border on a white background means what?","0","Maximum speed limit of 70 km/h"
"sg_rtt_0023","","road_signs_signals","/signs/sg/erp-road.png","erp-road.png","What does a sign showing a motorcycle with the word 'ERP' typically warn riders about?","0","An Electronic Road Pricing gantry is ahead where charges may apply"
"sg_rtt_0024","","road_signs_signals","/signs/sg/junction.png","junction.png","Two riders approach a junction from opposite directions, both wanting to turn right with no signal c","0","Both should slow down, make eye contact if possible, and proceed only when it is"
"sg_rtt_0025","","road_signs_signals","/signs/sg/mandatory-sign.png","mandatory-sign.png","A sign showing a white 'H' inside a blue square indicates what?","0","Hospital nearby"
"sg_rtt_0026","","right_of_way_traffic_rules","/signs/sg/roundabout.png","roundabout.png","At a roundabout, which traffic generally has the right of way?","0","Traffic already circulating within the roundabout"
"sg_rtt_0027","","right_of_way_traffic_rules","/signs/sg/expressway.png","expressway.png","What is the general speed limit on Singapore expressways unless otherwise signposted?","0","90 km/h"
"sg_rtt_0028","","right_of_way_traffic_rules","/signs/sg/parking-lot.png","parking-lot.png","Where are motorcycles strictly prohibited from parking?","0","On a pedestrian footpath or within a designated no-parking zone"
"sg_rtt_0029","","right_of_way_traffic_rules","/signs/sg/ambulance.png","ambulance.png","When an ambulance with flashing lights and siren approaches from behind, what should a rider do?","0","Safely move aside and let it pass without sudden braking"
"sg_rtt_0030","","right_of_way_traffic_rules","/signs/sg/bus-road.png","bus-road.png","Is it legal for a motorcycle to use the bus lane during its hours of operation?","0","No, motorcycles must not use bus lanes during operating hours unless permitted b"
"sg_rtt_0031","","right_of_way_traffic_rules","/signs/sg/pedestrian-crossing.png","pedestrian-crossing.png","Two motorcycles approach a zebra crossing where pedestrians are actively crossing. What is required?","0","Both must stop and wait until pedestrians finish crossing"
"sg_rtt_0032","","right_of_way_traffic_rules","/signs/sg/highway.png","highway.png","A motorcycle is travelling on a single-lane road and reaches a narrow bridge where only one vehicle ","0","Wait at the entrance until the other vehicle clears the bridge"
"sg_rtt_0033","","right_of_way_traffic_rules","/signs/sg/motorcycle-city.png","motorcycle-city.png","What is the minimum age requirement and licence class needed to ride a Class 2B motorcycle in Singap","0","At least 18 years old with a valid Class 2B licence"
"sg_rtt_0034","","right_of_way_traffic_rules","/signs/sg/give-way.png","give-way.png","When approaching a give-way junction, a rider must do what before entering the main road?","0","Slow down, check both directions, and give way to traffic on the main road"
"sg_rtt_0035","","right_of_way_traffic_rules","/signs/sg/highway.png","highway.png","Can a motorcycle legally tow another vehicle or trailer on a public road in Singapore?","0","No, motorcycles are not permitted to tow trailers or other vehicles"
"sg_rtt_0036","","right_of_way_traffic_rules","/signs/sg/traffic-light.png","traffic-light.png","At a junction controlled by traffic police only (no working traffic light), what must drivers and ri","0","Obey the police officer's hand signals, ignoring the malfunctioning lights"
"sg_rtt_0037","","right_of_way_traffic_rules","/signs/sg/motorcycle-city.png","motorcycle-city.png","What does Singapore law require regarding the maximum number of motorcycles allowed to ride abreast ","0","No more than two motorcycles may ride abreast in a single lane"
"sg_rtt_0038","","right_of_way_traffic_rules","/signs/sg/traffic-light.png","traffic-light.png","A motorcycle is stopped at a red light in the leftmost lane marked for 'left turn only'. The rider w","0","Wait for a safe gap, signal, and move into a lane that permits going straight be"
"sg_rtt_0039","","right_of_way_traffic_rules","/signs/sg/school-zone.png","school-zone.png","What should a rider do when approaching a school zone sign during school hours?","0","Reduce speed and watch carefully for children crossing"
"sg_rtt_0040","","right_of_way_traffic_rules","/signs/sg/give-way.png","give-way.png","When emerging from a side road onto a major road with a 'Give Way' sign, traffic on the major road h","0","Still slow down, check both ways, and proceed only when clearly safe"
"sg_rtt_0041","","right_of_way_traffic_rules","/signs/sg/night-driving.png","night-driving.png","What is the legal requirement for a motorcycle's headlight during daytime riding in Singapore?","0","The headlight must be kept switched on at all times while riding"
"sg_rtt_0042","","right_of_way_traffic_rules","/signs/sg/road-markings.png","road-markings.png","On a road with a continuous (solid) white line separating lanes, what does this mean for a rider?","0","Crossing or straddling the line is not allowed except in an emergency"
"sg_rtt_0043","","right_of_way_traffic_rules","/signs/sg/motorcycle-city.png","motorcycle-city.png","A rider is found riding a Class 2B motorcycle while holding only a Class 3 (car) licence with no mot","0","It is an offence of riding without a valid licence for that vehicle class"
"sg_rtt_0044","","right_of_way_traffic_rules","/signs/sg/no-entry.png","no-entry.png","A motorcyclist wants to make a U-turn at a junction where a 'No U-Turn' sign is displayed. What shou","0","Find an alternative junction or turning point where it is permitted"
"sg_rtt_0045","","right_of_way_traffic_rules","/signs/sg/highway.png","highway.png","What must a motorcyclist do before changing lanes?","0","Check mirrors and blind spots, signal, then move only when safe"
"sg_rtt_0046","","lane_filtering_positioning","/signs/sg/motorcycle-city.png","motorcycle-city.png","What is the safest road position for a motorcycle when riding in the centre of a lane behind a car?","0","Slightly offset to one side to be visible in the car's mirror, while keeping a s"
"sg_rtt_0047","","lane_filtering_positioning","/signs/sg/motorcycle-city.png","motorcycle-city.png","Lane filtering refers to what action by a motorcyclist?","0","Riding between lanes of slow-moving or stationary traffic"
"sg_rtt_0048","","lane_filtering_positioning","/signs/sg/junction.png","junction.png","Why should a rider avoid filtering near a junction where vehicles may be turning?","0","Turning vehicles may not see the motorcycle and could cut across its path"
"sg_rtt_0049","","lane_filtering_positioning","/signs/sg/wet-road.png","wet-road.png","When riding in heavy rain, why might a rider choose to avoid the centre of the lane?","0","Oil and rubber residue tend to accumulate in the centre, making it more slippery"
"sg_rtt_0050","","lane_filtering_positioning","/signs/sg/motorcycle-city.png","motorcycle-city.png","Before filtering past a long queue of stopped vehicles, what should a rider check first?","0","Whether filtering is permitted there and if there is enough safe space between t"
"sg_rtt_0051","","lane_filtering_positioning","/signs/sg/motorcycle-city.png","motorcycle-city.png","While filtering, a car in the queue suddenly activates its left turn signal. What should the rider d","0","Slow down and be prepared to stop, anticipating the car may turn across the filt"
"sg_rtt_0052","","lane_filtering_positioning","/signs/sg/highway.png","highway.png","What is the recommended following distance behind a vehicle in normal dry conditions for a motorcycl","0","At least a two-second gap, increased in poor conditions"
"sg_rtt_0053","","lane_filtering_positioning","/signs/sg/parking-lot.png","parking-lot.png","When approaching a row of parked vehicles on the left, what lane position helps avoid being struck b","0","Position further toward the right of the lane, away from the parked vehicles"
"sg_rtt_0054","","lane_filtering_positioning","/signs/sg/bus-road.png","bus-road.png","What is a key reason to avoid riding in a heavy vehicle's blind spot for a long period?","0","The heavy vehicle's driver cannot see the motorcycle and may change lanes or tur"
"sg_rtt_0055","","lane_filtering_positioning","/signs/sg/motorcycle-city.png","motorcycle-city.png","Why should a rider avoid riding in the gutter or extreme edge of the lane near the kerb?","0","Debris, drain covers, and uneven surfaces often collect there, increasing the ri"
"sg_rtt_0056","","lane_filtering_positioning","/signs/sg/bus-road.png","bus-road.png","While filtering at low speed between two lanes, a gust of wind from a passing bus pushes the motorcy","0","Hold the handlebars firmly, maintain a steady speed, and gently correct the line"
"sg_rtt_0057","","lane_filtering_positioning","/signs/sg/motorcycle-city.png","motorcycle-city.png","On a multi-lane road, which lane position generally gives a rider the best forward visibility of tra","0","A position offset from directly behind other vehicles, allowing a clear view ahe"
"sg_rtt_0058","","lane_filtering_positioning","/signs/sg/expressway.png","expressway.png","Is filtering through traffic permitted on Singapore expressways?","0","Filtering between moving traffic lanes on expressways is dangerous and discourag"
"sg_rtt_0059","","lane_filtering_positioning","/signs/sg/traffic-light.png","traffic-light.png","When stopping behind a car at a red light, where should a motorcyclist position the motorcycle?","0","Slightly to one side and a safe distance back, with an escape route in mind"
"sg_rtt_0060","","lane_filtering_positioning","/signs/sg/pedestrian-crossing.png","pedestrian-crossing.png","A rider is filtering and notices a pedestrian crossing between the stationary cars ahead. What is th","0","Slow down or stop immediately and give way to the pedestrian"
"sg_rtt_0061","","blind_spots_visibility","/signs/sg/motorcycle-city.png","motorcycle-city.png","Why are motorcycles especially vulnerable to other drivers' blind spots?","0","Their smaller size makes them easy to miss in mirrors and shoulder checks"
"sg_rtt_0062","","blind_spots_visibility","/signs/sg/motorcycle-gear.png","motorcycle-gear.png","What can a rider wear to improve visibility to other road users, especially at night?","0","Reflective or brightly coloured riding gear"
"sg_rtt_0063","","blind_spots_visibility","/signs/sg/bus-road.png","bus-road.png","Why should a rider avoid lingering directly beside a large vehicle at a junction?","0","The driver may not see the motorcycle and could turn into its path"
"sg_rtt_0064","","blind_spots_visibility","/signs/sg/motorcycle-city.png","motorcycle-city.png","Before changing lanes, in addition to checking the mirrors, what else should a rider do?","0","Perform a shoulder check (look over the shoulder) for the blind spot"
"sg_rtt_0065","","blind_spots_visibility","/signs/sg/highway.png","highway.png","A rider notices a car's right turn signal blinking while the car is in the lane to the rider's left,","0","The car may move into the rider's lane soon, so the rider should be ready to adj"
"sg_rtt_0066","","blind_spots_visibility","/signs/sg/motorcycle-city.png","motorcycle-city.png","What is the purpose of a motorcycle's tail light flashing brighter during hard braking, if equipped?","0","To alert following drivers more clearly that the motorcycle is slowing suddenly"
"sg_rtt_0067","","blind_spots_visibility","/signs/sg/bus-road.png","bus-road.png","When riding behind a bus that is about to depart from a bus stop, what should a rider be aware of?","0","The bus may pull out suddenly and the driver may not see a motorcycle approachin"
"sg_rtt_0068","","blind_spots_visibility","/signs/sg/junction.png","junction.png","What riding technique helps make a motorcycle more visible when approaching a junction with parked v","0","Moving slightly within the lane to create a sightline around the obstruction bef"
"sg_rtt_0069","","blind_spots_visibility","/signs/sg/night-driving.png","night-driving.png","Why should a motorcyclist avoid wearing a dark-coloured helmet with no reflective markings at night?","0","It reduces how visible the rider's head and silhouette are to other drivers"
"sg_rtt_0070","","blind_spots_visibility","/signs/sg/bus-road.png","bus-road.png","While overtaking a slow-moving lorry, a rider should be most cautious of which blind spot zone?","0","The area directly beside and slightly behind the driver's cab, where the rider l"
"sg_rtt_0071","","balance_cornering_hazards","/signs/sg/motorcycle-cornering.png","motorcycle-cornering.png","What is the correct technique for braking while a motorcycle is leaning through a corner?","0","Avoid hard braking while leaning; straighten up first, then brake if needed"
"sg_rtt_0072","","balance_cornering_hazards","/signs/sg/motorcycle-cornering.png","motorcycle-cornering.png","What should a rider do with their eyes when going through a corner?","0","Look ahead through the corner toward where they want to go"
"sg_rtt_0073","","balance_cornering_hazards","/signs/sg/motorcycle-cornering.png","motorcycle-cornering.png","Why is loose gravel on the road particularly hazardous when cornering on a motorcycle?","0","It reduces tyre grip suddenly, which can cause the wheels to slide out from unde"
"sg_rtt_0074","","balance_cornering_hazards","/signs/sg/motorcycle-cornering.png","motorcycle-cornering.png","What riding technique helps maintain stability and control while cornering on a motorcycle?","0","Slow down before the corner, then maintain a steady, smooth throttle through the"
"sg_rtt_0075","","balance_cornering_hazards","/signs/sg/motorcycle-cornering.png","motorcycle-cornering.png","A rider enters a corner faster than expected and realises mid-turn they are running wide toward the ","0","Look further into the corner, gently lean more, and avoid sudden braking"
"sg_rtt_0076","","balance_cornering_hazards","/signs/sg/highway.png","highway.png","Why should a rider reduce speed before crossing railway tracks or metal road plates at an angle?","0","Smooth metal surfaces reduce tyre grip and can destabilise the motorcycle, espec"
"sg_rtt_0077","","balance_cornering_hazards","/signs/sg/motorcycle-cornering.png","motorcycle-cornering.png","What body position helps a rider maintain better balance and control while cornering?","0","A relaxed grip on the handlebars with the body looking and leaning naturally wit"
"sg_rtt_0078","","balance_cornering_hazards","/signs/sg/motorcycle-cornering.png","motorcycle-cornering.png","Approaching a downhill corner with a decreasing radius (the corner gets sharper), what is the correc","0","Brake before entering, then enter slower than usual to allow margin for the tigh"
"sg_rtt_0079","","balance_cornering_hazards","/signs/sg/wet-road.png","wet-road.png","Painted road markings such as arrows or lane lines can become a hazard for motorcycles when cornerin","0","Smoother and more slippery than the surrounding road surface, especially when we"
"sg_rtt_0080","","balance_cornering_hazards","/signs/sg/motorcycle-cornering.png","motorcycle-cornering.png","When riding two-up (with a pillion) through corners, how does the extra weight typically affect the ","0","It increases stopping distance and changes balance, requiring earlier braking an"
"sg_rtt_0081","","weather_road_surface_hazards","/signs/sg/wet-road.png","wet-road.png","Why is a painted lane marking or metal manhole cover especially hazardous for a motorcycle in the ra","0","These surfaces become very slippery when wet and can cause the wheels to lose gr"
"sg_rtt_0082","","weather_road_surface_hazards","/signs/sg/wet-road.png","wet-road.png","What should a rider do when riding through a puddle or pool of standing water of unknown depth?","0","Slow down and, if possible, avoid it or pass through slowly and steadily"
"sg_rtt_0083","","weather_road_surface_hazards","/signs/sg/road-construction.png","road-construction.png","Why are loose gravel or sand patches particularly dangerous for motorcycles?","0","They reduce tyre grip significantly and can cause a sudden slide, especially whi"
"sg_rtt_0084","","weather_road_surface_hazards","/signs/sg/highway.png","highway.png","In strong gusty crosswinds (e.g. when passing a gap between buildings), what should a rider do?","0","Reduce speed, keep a firm grip, and be ready for a sudden push from the wind"
"sg_rtt_0085","","weather_road_surface_hazards","/signs/sg/wet-road.png","wet-road.png","Why is the first 10-15 minutes of rainfall often the most slippery time to ride?","0","Rain mixes with accumulated oil and dust on the road surface, creating a very sl"
"sg_rtt_0086","","weather_road_surface_hazards","/signs/sg/motorcycle-rain.png","motorcycle-rain.png","What is the safest action if a sudden heavy downpour severely reduces visibility while riding?","0","Find a safe, sheltered place to stop until visibility improves"
"sg_rtt_0087","","weather_road_surface_hazards","/signs/sg/bus-road.png","bus-road.png","Why should a rider increase following distance behind a heavy vehicle during rain?","0","Spray from its tyres can reduce visibility and braking distances increase on wet"
"sg_rtt_0088","","weather_road_surface_hazards","/signs/sg/highway.png","highway.png","On a hot day, why might road tar feel different to ride over compared to a cooler day?","0","Tar can soften and become slightly sticky or uneven, subtly affecting tyre grip "
"sg_rtt_0089","","weather_road_surface_hazards","/signs/sg/wet-road.png","wet-road.png","What additional risk do fallen leaves or wet leaf litter on the road create for a rider?","0","Wet leaves can be as slippery as ice and hide the actual road surface underneath"
"sg_rtt_0090","","weather_road_surface_hazards","/signs/sg/wet-road.png","wet-road.png","Why should a rider avoid riding directly over the centre of a lane where oil drips commonly accumula","0","Accumulated oil residue is very slippery, especially when combined with rain"
"sg_rtt_0091","","protective_gear_pillion_rules","/signs/sg/motorcycle-gear.png","motorcycle-gear.png","What is the minimum protective gear legally required to ride a motorcycle in Singapore?","0","An approved, properly fastened safety helmet"
"sg_rtt_0092","","protective_gear_pillion_rules","/signs/sg/motorcycle-gear.png","motorcycle-gear.png","Why is wearing a helmet with the chin strap unfastened considered unsafe, even if the helmet is on?","0","An unfastened helmet can fly off the head during a fall, providing no protection"
"sg_rtt_0093","","protective_gear_pillion_rules","/signs/sg/motorcycle-city.png","motorcycle-city.png","What does the rider need to ensure before allowing someone to ride as a pillion passenger?","0","The pillion has their own properly fastened helmet and uses the footrests provid"
"sg_rtt_0094","","protective_gear_pillion_rules","/signs/sg/motorcycle-cornering.png","motorcycle-cornering.png","How does carrying a pillion passenger change a motorcycle's handling that a rider must adjust for?","0","The extra weight raises braking distance and changes balance — the rider should "
"sg_rtt_0095","","protective_gear_pillion_rules","/signs/sg/motorcycle-gear.png","motorcycle-gear.png","Besides a helmet, why are riding gloves, a jacket, and over-the-ankle footwear recommended even on s","0","They reduce the severity of abrasion and impact injuries to the skin and joints "
"sg_rtt_0096","","protective_gear_pillion_rules","/signs/sg/motorcycle-gear.png","motorcycle-gear.png","What should a rider check about a helmet's visor before a night ride?","0","That it is clean, not heavily scratched, and not a heavily tinted visor that red"
"sg_rtt_0097","","protective_gear_pillion_rules","/signs/sg/motorcycle-city.png","motorcycle-city.png","Is it legal to carry more than one pillion passenger on a standard Class 2B motorcycle?","0","No — only one pillion passenger is allowed on a standard motorcycle seat"
"sg_rtt_0098","","protective_gear_pillion_rules","/signs/sg/motorcycle-cornering.png","motorcycle-cornering.png","Why should a pillion passenger hold onto the rider or designated grab handles rather than the rider'","0","Holding the shoulders can restrict the rider's movement and ability to see and s"
"sg_rtt_0099","","protective_gear_pillion_rules","/signs/sg/motorcycle-rain.png","motorcycle-rain.png","What is the main safety concern with wearing dark, non-reflective clothing while riding at night?","0","It makes the rider much harder for other road users to see, increasing collision"
"sg_rtt_0100","","protective_gear_pillion_rules","/signs/sg/motorcycle-cornering.png","motorcycle-cornering.png","Why is it unsafe for a pillion passenger to lean or look around independently of the rider while the","0","It shifts the combined centre of gravity unexpectedly, making the motorcycle har"
"sg_rtt_0101","","protective_gear_pillion_rules","/signs/sg/motorcycle-gear.png","motorcycle-gear.png","What standard must a motorcycle helmet meet to be legally worn in Singapore?","1","A helmet approved under an accepted international standard (e.g. ECE 22, SIRIM)"
"sg_rtt_0102","","right_of_way_traffic_rules","/signs/sg/expressway.png","expressway.png","What is the maximum speed limit for a Class 2B motorcycle on a Singapore expressway?","1","80 km/h"
"sg_rtt_0103","","lane_filtering_positioning","/signs/sg/motorcycle-city.png","motorcycle-city.png","Where should a motorcyclist position themselves within a lane on a multi-lane road?","2","In the most visible position — usually right-of-centre away from parked cars and"
"sg_rtt_0104","","protective_gear_pillion_rules","/signs/sg/motorcycle-gear.png","motorcycle-gear.png","What is the minimum age for a pillion passenger on a motorcycle in Singapore?","1","The pillion passenger must be able to reach the footrests and hold on"
"sg_rtt_0105","","balance_cornering_hazards","/signs/sg/wet-road.png","wet-road.png","When cornering on a wet road, what should a motorcyclist do?","2","Slow down before the corner, maintain a steady throttle through it, and avoid su"
"sg_rtt_0106","","blind_spots_visibility","/signs/sg/motorcycle-city.png","motorcycle-city.png","Why are motorcyclists particularly vulnerable at signalised intersections?","1","Because turning drivers may not see a motorcycle in their mirrors or blind spots"
"sg_rtt_0107","","weather_road_surface_hazards","/signs/sg/wet-road.png","wet-road.png","Which road surface condition presents the highest risk to a motorcyclist?","1","Light drizzle that causes oil and dust to rise to the surface"
"sg_rtt_0109","","balance_cornering_hazards","/signs/sg/motorcycle-cornering.png","motorcycle-cornering.png","What effect does a strong crosswind have on a motorcycle?","1","It pushes the motorcycle sideways, destabilising the rider"
"sg_rtt_0110","","road_signs_signals","/signs/sg/pedestrian-crossing.png","pedestrian-crossing.png","What does a white diamond marking painted on the road surface indicate?","1","A pedestrian crossing ahead"
